STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
       3032;19410722;    5;  25.0;   1;   0;-999;eor
       3032;19410723;    5;   3.4;   1;   0;-999;eor
       3032;19410724;    5;   0.0;   1;   0;-999;eor
       3032;19410725;    5;   0.0;   0;   0;-999;eor
       3032;19410726;    5;   0.0;   0;   0;-999;eor
       3032;19410727;    5;   8.8;   1;   0;-999;eor
       3032;19410728;    5;   3.6;   1;   0;-999;eor
       3032;19410729;    5;  10.4;   1;   0;-999;eor
       3032;19410730;    5;  17.4;   1;   0;-999;eor
       3032;19410731;    5;  25.9;   1;   0;-999;eor
       3032;19410801;    5;   0.0;   0;   0;-999;eor
       3032;19410802;    5;   0.0;   1;   0;-999;eor
       3032;19410803;    5;   0.9;   1;   0;-999;eor
       3032;19410804;    5;  16.0;   1;   0;-999;eor
       3032;19410805;    5;  11.8;   1;   0;-999;eor
       3032;19410806;    5;   3.3;   1;   0;-999;eor
       3032;19410807;    5;   1.2;   1;   0;-999;eor
       3032;19410808;    5;   1.0;   1;   0;-999;eor
       3032;19410809;    5;   0.0;   0;   0;-999;eor
       3032;19410810;    5;   2.3;   1;   0;-999;eor
       3032;19410811;    5;  15.4;   1;   0;-999;eor
       3032;19410812;    5;   2.4;   1;   0;-999;eor
       3032;19410813;    5;  17.8;   1;   0;-999;eor
       3032;19410814;    5;   2.9;   1;   0;-999;eor
       3032;19410815;    5;   0.2;   1;   0;-999;eor
       3032;19410816;    5;   0.5;   1;   0;-999;eor
       3032;19410817;    5;   0.0;   0;   0;-999;eor
       3032;19410818;    5;   5.7;   1;   0;-999;eor
       3032;19410819;    5;   0.0;   0;   0;-999;eor
       3032;19410820;    5;   4.2;   1;   0;-999;eor
       3032;19410821;    5;   3.4;   1;   0;-999;eor
       3032;19410822;    5;   0.0;   1;   0;-999;eor
       3032;19410823;    5;  11.3;   1;   0;-999;eor
       3032;19410824;    5;   3.8;   1;   0;-999;eor
       3032;19410825;    5;   2.5;   1;   0;-999;eor
       3032;19410826;    5;   0.3;   1;   0;-999;eor
       3032;19410827;    5;   5.5;   1;   0;-999;eor
       3032;19410828;    5;  10.6;   1;   0;-999;eor
       3032;19410829;    5;   2.9;   1;   0;-999;eor
       3032;19410830;    5;   4.4;   1;   0;-999;eor
       3032;19410831;    5;   0.1;   1;   0;-999;eor
       3032;19410901;    5;   0.0;   0;   0;-999;eor
       3032;19410902;    5;   0.0;   1;   0;-999;eor
       3032;19410903;    5;   0.0;   0;   0;-999;eor
       3032;19410904;    5;   0.0;   0;   0;-999;eor
       3032;19410905;    5;   0.0;   0;   0;-999;eor
       3032;19410906;    5;   0.3;   1;   0;-999;eor
       3032;19410907;    5;   1.2;   1;   0;-999;eor
       3032;19410908;    5;   0.0;   0;   0;-999;eor
       3032;19410909;    5;   3.2;   1;   0;-999;eor
       3032;19410910;    5;   0.1;   1;   0;-999;eor
       3032;19410911;    5;   7.3;   1;   0;-999;eor
       3032;19410912;    5;   1.6;   1;   0;-999;eor
       3032;19410913;    5;   0.3;   1;   0;-999;eor
       3032;19410914;    5;  11.1;   1;   0;-999;eor
       3032;19410915;    5;   0.0;   0;   0;-999;eor
       3032;19410916;    5;   0.0;   0;   0;-999;eor
       3032;19410917;    5;   0.0;   1;   0;-999;eor
       3032;19410918;    5;   0.1;   1;   0;-999;eor
       3032;19410919;    5;   0.4;   1;   0;-999;eor
       3032;19410920;    5;   0.1;   1;   0;-999;eor
       3032;19410921;    5;   0.0;   0;   0;-999;eor
       3032;19410922;    5;   0.0;   0;   0;-999;eor
       3032;19410923;    5;   0.0;   0;   0;-999;eor
       3032;19410924;    5;   0.0;   0;   0;-999;eor
       3032;19410925;    5;   0.0;   0;   0;-999;eor
       3032;19410926;    5;   0.0;   0;   0;-999;eor
       3032;19410927;    5;   0.0;   0;   0;-999;eor
       3032;19410928;    5;   0.0;   0;   0;-999;eor
       3032;19410929;    5;   0.0;   0;   0;-999;eor
       3032;19410930;    5;   0.0;   1;   0;-999;eor
       3032;19411001;    5;   0.0;   0;   0;-999;eor
       3032;19411002;    5;   0.0;   0;   0;-999;eor
       3032;19411003;    5;   0.0;   0;   0;-999;eor
       3032;19411004;    5;   0.0;   0;   0;-999;eor
       3032;19411005;    5;   0.0;   0;   0;-999;eor
       3032;19411006;    5;   0.0;   0;   0;-999;eor
       3032;19411007;    5;   0.0;   0;   0;-999;eor
       3032;19411008;    5;   0.6;   1;   0;-999;eor
       3032;19411009;    5;  11.8;   1;   0;-999;eor
       3032;19411010;    5;  17.0;   1;   0;-999;eor
       3032;19411011;    5;   2.6;   1;   0;-999;eor
       3032;19411012;    5;   0.2;   1;   0;-999;eor
       3032;19411013;    5;   0.0;   0;   0;-999;eor
       3032;19411014;    5;   7.3;   1;   0;-999;eor
       3032;19411015;    5;   3.8;   1;   0;-999;eor
       3032;19411016;    5;  11.2;   1;   0;-999;eor
       3032;19411017;    5;  10.6;   1;   0;-999;eor
       3032;19411018;    5;  10.2;   1;   0;-999;eor
       3032;19411019;    5;   1.0;   1;   0;-999;eor
       3032;19411020;    5;   0.0;   1;   0;-999;eor
       3032;19411021;    5;   8.3;   1;   0;-999;eor
       3032;19411022;    5;   2.2;   1;   0;-999;eor
       3032;19411023;    5;   0.0;   0;   0;-999;eor
       3032;19411024;    5;   0.0;   0;   0;-999;eor
       3032;19411025;    5;   0.4;   1;   0;-999;eor
       3032;19411026;    5;   0.0;   0;   0;-999;eor
       3032;19411027;    5;   8.8;   1;   0;-999;eor
       3032;19411028;    5;   0.7;   1;   0;-999;eor
       3032;19411029;    5;   1.4;   1;   0;-999;eor
       3032;19411030;    5;   0.7;   1;   0;-999;eor
       3032;19411031;    5;   0.0;   0;   0;-999;eor
       3032;19411101;    5;   0.0;   0;   0;-999;eor
       3032;19411102;    5;   0.0;   0;   0;-999;eor
       3032;19411103;    5;   0.0;   0;   0;-999;eor
       3032;19411104;    5;   0.0;   1;   0;-999;eor
       3032;19411105;    5;   0.2;   1;   0;-999;eor
       3032;19411106;    5;   7.7;   1;   0;-999;eor
       3032;19411107;    5;   3.7;   1;   0;-999;eor
       3032;19411108;    5;   3.6;   1;   0;-999;eor
       3032;19411109;    5;   0.0;   0;   0;-999;eor
       3032;19411110;    5;   0.0;   0;   0;-999;eor
       3032;19411111;    5;   0.7;   1;   0;-999;eor
       3032;19411112;    5;   0.0;   0;   0;-999;eor
       3032;19411113;    5;   0.0;   0;   0;-999;eor
       3032;19411114;    5;   0.0;   0;   0;-999;eor
       3032;19411115;    5;   0.0;   0;   0;-999;eor
       3032;19411116;    5;   0.5;   1;   0;-999;eor
       3032;19411117;    5;   2.6;   1;   0;-999;eor
       3032;19411118;    5;   4.3;   1;   0;-999;eor
       3032;19411119;    5;   0.0;   1;   0;-999;eor
       3032;19411120;    5;   0.6;   1;   0;-999;eor
       3032;19411121;    5;   0.0;   0;   0;-999;eor
       3032;19411122;    5;   0.0;   1;   0;-999;eor
       3032;19411123;    5;   0.0;   1;   0;-999;eor
       3032;19411124;    5;   0.3;   1;   0;-999;eor
       3032;19411125;    5;   1.8;   1;   0;-999;eor
       3032;19411126;    5;   0.6;   1;   0;-999;eor
       3032;19411127;    5;   0.0;   0;   0;-999;eor
       3032;19411128;    5;   0.0;   0;   0;-999;eor
       3032;19411129;    5;   0.0;   0;   0;-999;eor
       3032;19411130;    5;   0.0;   0;   0;-999;eor
       3032;19411201;    5;   0.0;   0;   0;-999;eor
       3032;19411202;    5;   4.7;   1;   0;-999;eor
       3032;19411203;    5;   0.5;   1;   0;-999;eor
       3032;19411204;    5;   0.0;   0;   0;-999;eor
       3032;19411205;    5;   1.7;   1;   0;-999;eor
       3032;19411206;    5;   6.0;   1;   0;-999;eor
       3032;19411207;    5;   4.9;   1;   0;-999;eor
       3032;19411208;    5;   0.5;   1;   0;-999;eor
       3032;19411209;    5;   2.9;   1;   0;-999;eor
       3032;19411210;    5;   0.7;   1;   0;-999;eor
       3032;19411211;    5;   0.8;   1;   0;-999;eor
       3032;19411212;    5;   0.7;   1;   0;-999;eor
       3032;19411213;    5;   6.2;   1;   0;-999;eor
       3032;19411214;    5;   6.8;   1;   0;-999;eor
       3032;19411215;    5;   0.0;   0;   0;-999;eor
       3032;19411216;    5;   1.5;   1;   0;-999;eor
       3032;19411217;    5;   1.6;   1;   0;-999;eor
       3032;19411218;    5;   0.0;   0;   0;-999;eor
       3032;19411219;    5;   0.6;   1;   0;-999;eor
       3032;19411220;    5;   0.0;   0;   0;-999;eor
       3032;19411221;    5;   0.1;   1;   0;-999;eor
       3032;19411222;    5;   1.2;   1;   0;-999;eor
       3032;19411223;    5;   4.0;   1;   0;-999;eor
       3032;19411224;    5;   0.3;   1;   0;-999;eor
       3032;19411225;    5;   0.0;   1;   0;-999;eor
       3032;19411226;    5;   0.4;   7;   0;-999;eor
       3032;19411227;    5;   0.0;   0;   0;-999;eor
       3032;19411228;    5;   0.4;   1;   0;-999;eor
       3032;19411229;    5;   0.0;   0;   0;-999;eor
       3032;19411230;    5;   2.5;   1;   0;-999;eor
       3032;19411231;    5;   0.0;   0;   0;-999;eor
       3032;19420101;    5;   0.0;   0;   0;-999;eor
       3032;19420102;    5;   0.3;   1;   0;-999;eor
       3032;19420103;    5;   0.9;   1;   0;-999;eor
       3032;19420104;    5;   1.7;   8;   0;-999;eor
       3032;19420105;    5;   1.2;   7;   0;-999;eor
       3032;19420106;    5;   0.0;   7;   0;-999;eor
       3032;19420107;    5;   0.0;   0;   0;-999;eor
       3032;19420108;    5;   0.0;   0;   0;-999;eor
       3032;19420109;    5;   0.0;   0;   0;-999;eor
       3032;19420110;    5;   0.0;   0;   0;-999;eor
       3032;19420111;    5;   0.0;   0;   0;-999;eor
       3032;19420112;    5;   0.0;   0;   0;-999;eor
       3032;19420113;    5;   0.0;   0;   0;-999;eor
       3032;19420114;    5;   0.3;   7;   0;-999;eor
       3032;19420115;    5;   6.2;   8;   0;-999;eor
       3032;19420116;    5;   0.0;   7;   0;-999;eor
       3032;19420117;    5;   0.0;   0;   0;-999;eor
       3032;19420118;    5;   0.0;   0;   0;-999;eor
       3032;19420119;    5;   0.0;   7;   0;-999;eor
       3032;19420120;    5;   0.0;   7;   0;-999;eor
       3032;19420121;    5;   0.0;   0;   0;-999;eor
       3032;19420122;    5;   0.0;   0;   0;-999;eor
       3032;19420123;    5;   0.0;   0;   0;-999;eor
       3032;19420124;    5;   0.0;   7;   0;-999;eor
       3032;19420125;    5;   0.0;   0;   0;-999;eor
       3032;19420126;    5;   0.3;   7;   0;-999;eor
       3032;19420127;    5;   3.1;   7;   0;-999;eor
       3032;19420128;    5;   1.3;   7;   0;-999;eor
       3032;19420129;    5;   0.2;   7;   0;-999;eor
       3032;19420130;    5;   0.2;   7;   0;-999;eor
       3032;19420131;    5;   0.3;   7;   0;-999;eor
       3032;19420201;    5;   0.7;   7;   0;-999;eor
       3032;19420202;    5;   0.3;   7;   0;-999;eor
       3032;19420203;    5;   0.2;   7;   0;-999;eor
       3032;19420204;    5;   1.5;   7;   0;-999;eor
       3032;19420205;    5;   1.7;   7;   0;-999;eor
       3032;19420206;    5;   0.1;   7;   0;-999;eor
       3032;19420207;    5;   0.0;   7;   0;-999;eor
       3032;19420208;    5;   0.0;   7;   0;-999;eor
       3032;19420209;    5;   0.0;   8;   0;-999;eor
       3032;19420210;    5;   1.9;   7;   0;-999;eor
       3032;19420211;    5;   1.6;   8;   0;-999;eor
       3032;19420212;    5;   3.0;   8;   0;-999;eor
       3032;19420213;    5;   0.1;   7;   0;-999;eor
       3032;19420214;    5;   0.0;   0;   0;-999;eor
       3032;19420215;    5;   0.0;   0;   0;-999;eor
       3032;19420216;    5;   0.0;   0;   0;-999;eor
       3032;19420217;    5;   0.0;   0;   0;-999;eor
       3032;19420218;    5;   0.0;   0;   0;-999;eor
       3032;19420219;    5;   0.0;   0;   0;-999;eor
       3032;19420220;    5;   0.0;   7;   0;-999;eor
       3032;19420221;    5;   0.0;   0;   0;-999;eor
       3032;19420222;    5;   0.0;   0;   0;-999;eor
       3032;19420223;    5;   0.0;   0;   0;-999;eor
       3032;19420224;    5;   0.0;   0;   0;-999;eor
       3032;19420225;    5;   0.0;   0;   0;-999;eor
       3032;19420226;    5;   0.0;   0;   0;-999;eor
       3032;19420227;    5;   0.0;   8;   0;-999;eor
       3032;19420228;    5;   1.0;   7;   0;-999;eor
       3032;19420301;    5;   0.0;   0;   0;-999;eor
       3032;19420302;    5;   0.0;   0;   0;-999;eor
       3032;19420303;    5;   0.0;   0;   0;-999;eor
       3032;19420304;    5;   0.0;   1;   0;-999;eor
       3032;19420305;    5;   0.0;   0;   0;-999;eor
       3032;19420306;    5;   0.0;   1;   0;-999;eor
       3032;19420307;    5;   0.0;   0;   0;-999;eor
       3032;19420308;    5;   0.0;   1;   0;-999;eor
       3032;19420309;    5;   0.0;   1;   0;-999;eor
       3032;19420310;    5;   0.0;   0;   0;-999;eor
       3032;19420311;    5;   0.8;   7;   0;-999;eor
       3032;19420312;    5;   0.0;   7;   0;-999;eor
       3032;19420313;    5;   0.0;   0;   0;-999;eor
       3032;19420314;    5;   0.0;   1;   0;-999;eor
       3032;19420315;    5;   4.7;   1;   0;-999;eor
       3032;19420316;    5;   0.5;   1;   0;-999;eor
       3032;19420317;    5;  11.8;   1;   0;-999;eor
       3032;19420318;    5;   8.0;   1;   0;-999;eor
       3032;19420319;    5;   0.0;   1;   0;-999;eor
       3032;19420320;    5;   0.0;   0;   0;-999;eor
       3032;19420321;    5;   0.0;   1;   0;-999;eor
       3032;19420322;    5;   0.0;   0;   0;-999;eor
       3032;19420323;    5;   0.0;   0;   0;-999;eor
       3032;19420324;    5;   0.0;   0;   0;-999;eor
       3032;19420325;    5;   0.0;   0;   0;-999;eor
       3032;19420326;    5;   0.0;   0;   0;-999;eor
       3032;19420327;    5;   0.0;   0;   0;-999;eor
       3032;19420328;    5;   0.0;   0;   0;-999;eor
       3032;19420329;    5;   0.0;   0;   0;-999;eor
       3032;19420330;    5;   0.0;   0;   0;-999;eor
       3032;19420331;    5;  12.5;   1;   0;-999;eor
       3032;19420401;    5;   0.3;   1;   0;-999;eor
       3032;19420402;    5;   0.9;   1;   0;-999;eor
       3032;19420403;    5;   0.0;   0;   0;-999;eor
       3032;19420404;    5;   0.3;   1;   0;-999;eor
       3032;19420405;    5;   3.2;   1;   0;-999;eor
       3032;19420406;    5;   0.2;   1;   0;-999;eor
       3032;19420407;    5;   1.1;   1;   0;-999;eor
       3032;19420408;    5;   0.0;   1;   0;-999;eor
       3032;19420409;    5;   8.6;   1;   0;-999;eor
       3032;19420410;    5;   2.0;   1;   0;-999;eor
       3032;19420411;    5;   0.0;   0;   0;-999;eor
       3032;19420412;    5;   0.0;   0;   0;-999;eor
       3032;19420413;    5;   0.0;   0;   0;-999;eor
       3032;19420414;    5;   0.0;   0;   0;-999;eor
       3032;19420415;    5;   0.0;   0;   0;-999;eor
       3032;19420416;    5;   0.0;   0;   0;-999;eor
       3032;19420417;    5;   0.0;   0;   0;-999;eor
       3032;19420418;    5;   0.0;   0;   0;-999;eor
       3032;19420419;    5;   3.0;   1;   0;-999;eor
       3032;19420420;    5;   0.8;   1;   0;-999;eor
       3032;19420421;    5;   0.0;   0;   0;-999;eor
       3032;19420422;    5;   0.0;   0;   0;-999;eor
       3032;19420423;    5;   0.0;   0;   0;-999;eor
       3032;19420424;    5;   0.0;   0;   0;-999;eor
       3032;19420425;    5;   0.0;   0;   0;-999;eor
       3032;19420426;    5;   0.0;   0;   0;-999;eor
       3032;19420427;    5;   0.0;   0;   0;-999;eor
       3032;19420428;    5;   0.0;   0;   0;-999;eor
       3032;19420429;    5;   0.0;   0;   0;-999;eor
       3032;19420430;    5;   0.0;   0;   0;-999;eor
       3032;19420501;    5;   0.0;   0;   0;-999;eor
       3032;19420502;    5;   0.0;   0;   0;-999;eor
       3032;19420503;    5;   0.0;   0;   0;-999;eor
       3032;19420504;    5;   0.0;   0;   0;-999;eor
       3032;19420505;    5;   0.0;   1;   0;-999;eor
       3032;19420506;    5;   0.0;   0;   0;-999;eor
       3032;19420507;    5;   0.0;   0;   0;-999;eor
       3032;19420508;    5;   0.0;   0;   0;-999;eor
       3032;19420509;    5;   0.0;   0;   0;-999;eor
       3032;19420510;    5;   0.0;   0;   0;-999;eor
       3032;19420511;    5;   7.2;   1;   0;-999;eor
       3032;19420512;    5;   0.0;   0;   0;-999;eor
       3032;19420513;    5;   0.0;   0;   0;-999;eor
       3032;19420514;    5;   0.0;   0;   0;-999;eor
       3032;19420515;    5;   0.0;   0;   0;-999;eor
       3032;19420516;    5;   0.0;   0;   0;-999;eor
       3032;19420517;    5;   0.0;   0;   0;-999;eor
       3032;19420518;    5;   5.3;   1;   0;-999;eor
       3032;19420519;    5;   0.4;   1;   0;-999;eor
       3032;19420520;    5;   0.0;   0;   0;-999;eor
       3032;19420521;    5;   0.0;   0;   0;-999;eor
       3032;19420522;    5;   0.0;   0;   0;-999;eor
       3032;19420523;    5;   0.2;   1;   0;-999;eor
       3032;19420524;    5;   2.1;   1;   0;-999;eor
       3032;19420525;    5;   0.0;   0;   0;-999;eor
       3032;19420526;    5;   8.5;   1;   0;-999;eor
       3032;19420527;    5;   2.2;   1;   0;-999;eor
       3032;19420528;    5;   0.2;   1;   0;-999;eor
       3032;19420529;    5;   0.5;   1;   0;-999;eor
       3032;19420530;    5;   0.3;   1;   0;-999;eor
       3032;19420531;    5;   0.0;   0;   0;-999;eor
       3032;19420601;    5;   0.0;   1;   0;-999;eor
       3032;19420602;    5;   0.0;   0;   0;-999;eor
       3032;19420603;    5;   0.0;   0;   0;-999;eor
       3032;19420604;    5;   0.0;   0;   0;-999;eor
       3032;19420605;    5;   0.0;   0;   0;-999;eor
       3032;19420606;    5;   0.3;   1;   0;-999;eor
       3032;19420607;    5;   0.0;   0;   0;-999;eor
       3032;19420608;    5;   2.8;   1;   0;-999;eor
       3032;19420609;    5;   0.7;   1;   0;-999;eor
       3032;19420610;    5;   0.0;   0;   0;-999;eor
       3032;19420611;    5;   0.0;   1;   0;-999;eor
       3032;19420612;    5;   0.0;   0;   0;-999;eor
       3032;19420613;    5;   2.1;   1;   0;-999;eor
       3032;19420614;    5;   1.0;   1;   0;-999;eor
       3032;19420615;    5;  19.4;   1;   0;-999;eor
       3032;19420616;    5;   0.4;   1;   0;-999;eor
       3032;19420617;    5;   0.0;   0;   0;-999;eor
       3032;19420618;    5;   0.0;   0;   0;-999;eor
       3032;19420619;    5;   0.0;   0;   0;-999;eor
       3032;19420620;    5;   0.0;   0;   0;-999;eor
       3032;19420621;    5;   0.0;   0;   0;-999;eor
       3032;19420622;    5;   0.0;   0;   0;-999;eor
       3032;19420623;    5;   0.0;   0;   0;-999;eor
       3032;19420624;    5;   0.0;   1;   0;-999;eor
       3032;19420625;    5;   0.0;   1;   0;-999;eor
       3032;19420626;    5;   0.0;   0;   0;-999;eor
       3032;19420627;    5;   0.0;   1;   0;-999;eor
       3032;19420628;    5;   0.0;   0;   0;-999;eor
       3032;19420629;    5;   0.0;   0;   0;-999;eor
       3032;19420630;    5;   0.0;   0;   0;-999;eor
       3032;19420701;    5;   0.0;   0;   0;-999;eor
       3032;19420702;    5;   0.0;   0;   0;-999;eor
       3032;19420703;    5;   0.0;   0;   0;-999;eor
       3032;19420704;    5;   0.0;   0;   0;-999;eor
       3032;19420705;    5;   0.0;   0;   0;-999;eor
       3032;19420706;    5;   1.5;   1;   0;-999;eor
       3032;19420707;    5;   0.0;   0;   0;-999;eor
       3032;19420708;    5;   0.0;   1;   0;-999;eor
       3032;19420709;    5;   0.0;   1;   0;-999;eor
       3032;19420710;    5;   1.9;   1;   0;-999;eor
       3032;19420711;    5;  17.2;   1;   0;-999;eor
       3032;19420712;    5;   5.8;   1;   0;-999;eor
       3032;19420713;    5;   1.2;   1;   0;-999;eor
       3032;19420714;    5;   0.0;   0;   0;-999;eor
       3032;19420715;    5;   0.0;   0;   0;-999;eor
       3032;19420716;    5;   7.0;   1;   0;-999;eor
       3032;19420717;    5;   0.2;   1;   0;-999;eor
       3032;19420718;    5;  25.9;   1;   0;-999;eor
       3032;19420719;    5;   1.0;   1;   0;-999;eor
       3032;19420720;    5;   2.6;   1;   0;-999;eor
       3032;19420721;    5;   0.2;   1;   0;-999;eor
       3032;19420722;    5;  11.0;   1;   0;-999;eor
       3032;19420723;    5;   0.0;   1;   0;-999;eor
       3032;19420724;    5;  11.9;   1;   0;-999;eor
       3032;19420725;    5;   0.9;   1;   0;-999;eor
       3032;19420726;    5;   0.0;   0;   0;-999;eor
       3032;19420727;    5;   1.4;   1;   0;-999;eor
       3032;19420728;    5;   0.0;   1;   0;-999;eor
       3032;19420729;    5;  11.0;   1;   0;-999;eor
       3032;19420730;    5;   0.0;   0;   0;-999;eor
       3032;19420731;    5;   0.0;   0;   0;-999;eor
       3032;19420801;    5;   0.0;   0;   0;-999;eor
       3032;19420802;    5;   3.0;   1;   0;-999;eor
       3032;19420803;    5;   0.0;   0;   0;-999;eor
       3032;19420804;    5;   0.0;   0;   0;-999;eor
       3032;19420805;    5;   1.1;   1;   0;-999;eor
       3032;19420806;    5;   2.4;   1;   0;-999;eor
       3032;19420807;    5;   0.0;   0;   0;-999;eor
       3032;19420808;    5;   4.4;   1;   0;-999;eor
       3032;19420809;    5;   3.3;   1;   0;-999;eor
       3032;19420810;    5;   2.6;   1;   0;-999;eor
       3032;19420811;    5;  12.2;   1;   0;-999;eor
       3032;19420812;    5;   0.3;   1;   0;-999;eor
       3032;19420813;    5;   0.5;   1;   0;-999;eor
       3032;19420814;    5;   0.0;   0;   0;-999;eor
       3032;19420815;    5;   0.1;   1;   0;-999;eor
       3032;19420816;    5;  11.2;   1;   0;-999;eor
       3032;19420817;    5;   0.0;   0;   0;-999;eor
       3032;19420818;    5;   0.0;   0;   0;-999;eor
       3032;19420819;    5;   0.0;   0;   0;-999;eor
       3032;19420820;    5;   0.0;   1;   0;-999;eor
       3032;19420821;    5;   0.0;   0;   0;-999;eor
       3032;19420822;    5;   0.9;   1;   0;-999;eor
       3032;19420823;    5;   3.3;   1;   0;-999;eor
       3032;19420824;    5;   0.1;   1;   0;-999;eor
       3032;19420825;    5;   0.0;   0;   0;-999;eor
       3032;19420826;    5;   0.0;   0;   0;-999;eor
       3032;19420827;    5;   0.0;   0;   0;-999;eor
       3032;19420828;    5;   0.0;   0;   0;-999;eor
       3032;19420829;    5;   0.0;   1;   0;-999;eor
       3032;19420830;    5;  14.5;   1;   0;-999;eor
       3032;19420831;    5;   0.0;   1;   0;-999;eor
       3032;19420901;    5;   0.2;   1;   0;-999;eor
       3032;19420902;    5;   0.0;   1;   0;-999;eor
       3032;19420903;    5;   0.0;   0;   0;-999;eor
       3032;19420904;    5;   0.1;   1;   0;-999;eor
       3032;19420905;    5;   1.2;   1;   0;-999;eor
       3032;19420906;    5;   0.0;   1;   0;-999;eor
       3032;19420907;    5;   0.7;   1;   0;-999;eor
       3032;19420908;    5;   0.2;   1;   0;-999;eor
       3032;19420909;    5;   0.0;   1;   0;-999;eor
       3032;19420910;    5;   0.0;   0;   0;-999;eor
       3032;19420911;    5;   0.0;   0;   0;-999;eor
       3032;19420912;    5;   0.0;   0;   0;-999;eor
       3032;19420913;    5;   0.0;   0;   0;-999;eor
       3032;19420914;    5;   0.0;   0;   0;-999;eor
       3032;19420915;    5;  11.0;   1;   0;-999;eor
       3032;19420916;    5;  12.5;   1;   0;-999;eor
       3032;19420917;    5;   2.6;   1;   0;-999;eor
       3032;19420918;    5;   3.6;   1;   0;-999;eor
       3032;19420919;    5;   6.6;   1;   0;-999;eor
       3032;19420920;    5;   1.4;   1;   0;-999;eor
       3032;19420921;    5;   0.7;   1;   0;-999;eor
       3032;19420922;    5;   6.0;   1;   0;-999;eor
       3032;19420923;    5;   6.1;   1;   0;-999;eor
       3032;19420924;    5;   7.3;   1;   0;-999;eor
       3032;19420925;    5;   3.7;   1;   0;-999;eor
       3032;19420926;    5;   1.2;   1;   0;-999;eor
       3032;19420927;    5;   0.0;   0;   0;-999;eor
       3032;19420928;    5;   1.7;   1;   0;-999;eor
       3032;19420929;    5;   0.0;   0;   0;-999;eor
       3032;19420930;    5;   0.0;   0;   0;-999;eor
       3032;19421001;    5;   2.5;   1;   0;-999;eor
       3032;19421002;    5;   0.0;   1;   0;-999;eor
       3032;19421003;    5;   0.0;   0;   0;-999;eor
       3032;19421004;    5;   0.0;   0;   0;-999;eor
       3032;19421005;    5;   0.5;   1;   0;-999;eor
       3032;19421006;    5;   0.0;   0;   0;-999;eor
       3032;19421007;    5;   1.4;   1;   0;-999;eor
       3032;19421008;    5;  11.0;   1;   0;-999;eor
       3032;19421009;    5;   9.4;   1;   0;-999;eor
       3032;19421010;    5;   7.2;   1;   0;-999;eor
       3032;19421011;    5;   2.8;   1;   0;-999;eor
       3032;19421012;    5;   1.0;   1;   0;-999;eor
       3032;19421013;    5;  16.6;   1;   0;-999;eor
       3032;19421014;    5;   0.4;   1;   0;-999;eor
       3032;19421015;    5;   5.9;   1;   0;-999;eor
       3032;19421016;    5;   4.8;   1;   0;-999;eor
       3032;19421017;    5;   0.9;   1;   0;-999;eor
       3032;19421018;    5;   0.1;   1;   0;-999;eor
       3032;19421019;    5;   0.0;   0;   0;-999;eor
       3032;19421020;    5;   0.8;   1;   0;-999;eor
       3032;19421021;    5;   4.1;   1;   0;-999;eor
       3032;19421022;    5;   7.5;   1;   0;-999;eor
       3032;19421023;    5;   1.1;   1;   0;-999;eor
       3032;19421024;    5;   7.1;   1;   0;-999;eor
       3032;19421025;    5;   0.0;   1;   0;-999;eor
       3032;19421026;    5;   0.0;   0;   0;-999;eor
       3032;19421027;    5;  14.9;   1;   0;-999;eor
       3032;19421028;    5;   0.0;   0;   0;-999;eor
       3032;19421029;    5;   0.6;   1;   0;-999;eor
       3032;19421030;    5;   0.8;   1;   0;-999;eor
       3032;19421031;    5;   0.9;   1;   0;-999;eor
       3032;19421101;    5;   0.0;   0;   0;-999;eor
       3032;19421102;    5;   0.7;   1;   0;-999;eor
       3032;19421103;    5;   2.8;   1;   0;-999;eor
       3032;19421104;    5;   0.0;   0;   0;-999;eor
       3032;19421105;    5;   0.0;   0;   0;-999;eor
       3032;19421106;    5;   0.3;   1;   0;-999;eor
       3032;19421107;    5;   9.6;   1;   0;-999;eor
       3032;19421108;    5;   1.3;   1;   0;-999;eor
       3032;19421109;    5;   0.0;   0;   0;-999;eor
       3032;19421110;    5;   0.0;   0;   0;-999;eor
       3032;19421111;    5;   0.0;   0;   0;-999;eor
       3032;19421112;    5;   0.2;   1;   0;-999;eor
       3032;19421113;    5;   0.4;   1;   0;-999;eor
       3032;19421114;    5;   4.7;   1;   0;-999;eor
       3032;19421115;    5;   1.2;   1;   0;-999;eor
       3032;19421116;    5;   2.0;   1;   0;-999;eor
       3032;19421117;    5;   1.4;   1;   0;-999;eor
       3032;19421118;    5;   0.0;   0;   0;-999;eor
       3032;19421119;    5;   0.0;   0;   0;-999;eor
       3032;19421120;    5;   2.7;   1;   0;-999;eor
       3032;19421121;    5;   2.7;   7;   0;-999;eor
       3032;19421122;    5;   2.2;   1;   0;-999;eor
       3032;19421123;    5;   0.0;   0;   0;-999;eor
       3032;19421124;    5;   0.7;   1;   0;-999;eor
       3032;19421125;    5;   0.0;   0;   0;-999;eor
       3032;19421126;    5;   0.0;   0;   0;-999;eor
       3032;19421127;    5;   0.5;   1;   0;-999;eor
       3032;19421128;    5;   1.0;   1;   0;-999;eor
       3032;19421129;    5;   0.4;   7;   0;-999;eor
       3032;19421130;    5;   7.1;   1;   0;-999;eor
       3032;19421201;    5;   6.0;   1;   0;-999;eor
